assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
131874282,22679355,Chrysolophus pictus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Chrysolophus,pictus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131883347,22718501,Anthus campestris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,campestris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131904485,22678944,Coturnix coturnix,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,coturnix,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131907747,22679889,Anser anser,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,anser,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131909406,22679935,Branta canadensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Branta,canadensis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131909954,22679943,Branta leucopsis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Branta,leucopsis,,,,"(Bechstein, 1803)",Least Concern,,3.1,Increasing,Global
131910647,22679993,Alopochen aegyptiaca,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Alopochen,aegyptiaca,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
131911544,22680107,Aix galericulata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aix,galericulata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131924602,22690103,Columba palumbus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,palumbus,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
131929424,22693420,Calidris maritima,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,maritima,,,,"(Brünnich, 1764)",Least Concern,,3.1,Decreasing,Global
131930637,22693868,Charadrius asiaticus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,asiaticus,,,,"Pallas, 1773",Least Concern,,3.1,Decreasing,Global
131932114,22694837,Alle alle,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Alle,alle,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131940696,22697123,Ardeola ralloides,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardeola,ralloides,,,,"(Scopoli, 1769)",Least Concern,,3.1,Unknown,Global
131942584,22697829,Gavia stellata,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,stellata,,,,"(Pontoppidan, 1763)",Least Concern,,3.1,Decreasing,Global
131943991,22705929,Corvus monedula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,monedula,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
131944731,22705938,Corvus splendens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,splendens,,,,"Vieillot, 1817",Least Concern,,3.1,Stable,Global
131946814,22708156,Cinclus cinclus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CINCLIDAE,Cinclus,cinclus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131949838,22708655,Catharus fuscescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,fuscescens,,,,"(Stephens, 1817)",Least Concern,,3.1,Decreasing,Global
131952521,22709308,Ficedula hypoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Ficedula,hypoleuca,,,,"(Pallas, 1764)",Least Concern,,3.1,Decreasing,Global
131953953,22709675,Erithacus rubecula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Erithacus,rubecula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131975551,22717298,Alauda leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Alauda,leucoptera,,,,"(Pallas, 1811)",Least Concern,,3.1,Decreasing,Global
131985523,22718546,Anthus trivialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,trivialis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131986546,22718553,Anthus gustavi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,gustavi,,,,"Swinhoe, 1863",Least Concern,,3.1,Stable,Global
131987689,22718567,Anthus petrosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,petrosus,,,,"(Montagu, 1798)",Least Concern,,3.1,Stable,Global
131988012,22718571,Anthus spinoletta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,spinoletta,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132000123,22720330,Chloris chloris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chloris,chloris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132004013,22720888,Emberiza cirlus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,cirlus,,,,"Linnaeus, 1766",Least Concern,,3.1,Increasing,Global
132026652,22724126,Icterus galbula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,galbula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132037161,22735909,Ficedula parva,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Ficedula,parva,,,,"(Bechstein, 1792)",Least Concern,,3.1,Increasing,Global
132038252,45111439,Burhinus oedicnemus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,BURHINIDAE,Burhinus,oedicnemus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132039889,102998555,Alauda arvensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Alauda,arvensis,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
132042070,103766207,Calandrella brachydactyla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Calandrella,brachydactyla,,,,"(Leisler, 1814)",Least Concern,,3.1,Unknown,Global
132053220,22680485,Mergus serrator,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,serrator,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
132054083,22680492,Mergus merganser,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,merganser,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
132057695,22685441,Alexandrinus krameri,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Alexandrinus,krameri,,,,"(Scopoli, 1769)",Least Concern,,3.1,Increasing,Global
132065195,22694629,Sterna paradisaea,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,paradisaea,,,,"Pontoppidan, 1763",Least Concern,,3.1,Decreasing,Global
132066134,22694847,Uria lomvia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Uria,lomvia,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132066871,22696606,Podiceps auritus,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,auritus,,,,"(Linnaeus, 1758)",Vulnerable,A2abce+3bce+4abce,3.1,Decreasing,Global
132076619,22708822,Turdus philomelos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,philomelos,,,,"Brehm, 1831",Least Concern,,3.1,Increasing,Global
132085033,22710069,Phoenicurus moussieri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Phoenicurus,moussieri,,,,"(Olphe-Galliard, 1852)",Least Concern,,3.1,Stable,Global
132094796,22711196,Sitta canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,canadensis,,,,"Linnaeus, 1766",Least Concern,,3.1,Increasing,Global
132113832,22716959,Curruca melanocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,melanocephala,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
132118966,22718651,Prunella modularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PRUNELLIDAE,Prunella,modularis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132136209,22720049,Serinus serinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Serinus,serinus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132139778,22720441,Linaria cannabina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Linaria,cannabina,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132141177,22720625,Pinicola enucleator,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pinicola,enucleator,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132141969,22720671,Pyrrhula pyrrhula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pyrrhula,pyrrhula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132145282,22721618,Vermivora chrysoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Vermivora,chrysoptera,,,,"(Linnaeus, 1766)",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
132168899,22723813,Pheucticus ludovicianus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,ludovicianus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132171198,22723951,Passerina cyanea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,cyanea,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132175819,22724354,Molothrus ater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,ater,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
132178041,22727750,Oxyura jamaicensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Oxyura,jamaicensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
132183740,22734997,Regulus regulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REGULIDAE,Regulus,regulus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132192232,103773898,Oenanthe oenanthe,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,oenanthe,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132199203,103879804,Sitta europaea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,europaea,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
132200296,103883277,Troglodytes troglodytes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,troglodytes,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132202551,103892167,Turdus ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,ruficollis,,,,"Pallas, 1776",Least Concern,,3.1,Unknown,Global
132257623,22724879,Melanitta nigra,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Melanitta,nigra,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
132260491,22694601,Sterna dougallii,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,dougallii,,,,"Montagu, 1813",Least Concern,,3.1,Unknown,Global
132285482,22693363,Calidris canutus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,canutus,,,,"(Linnaeus, 1758)",Near Threatened,A2abc+3bc+4abc,3.1,Decreasing,Global
132300164,22679886,Anser erythropus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,erythropus,,,,"(Linnaeus, 1758)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
132302864,22679875,Anser fabalis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,fabalis,,,,"(Latham, 1787)",Least Concern,,3.1,Decreasing,Global
132342572,22694324,Larus marinus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,marinus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
132433305,132341128,Hydrobates castro,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,castro,,,,"(Harcourt, 1851)",Least Concern,,3.1,Decreasing,Global
132438484,132438298,Hydrobates leucorhous,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,leucorhous,,,,"(Vieillot, 1818)",Vulnerable,A2bce+3bce+4bce,3.1,Decreasing,Global
132525108,22680398,Aythya marila,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,marila,,,,"(Linnaeus, 1761)",Least Concern,,3.1,Decreasing,Global
132525971,22680405,Somateria mollissima,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Somateria,mollissima,,,,"(Linnaeus, 1758)",Near Threatened,A4abcde,3.1,Unknown,Global
132526730,22680409,Somateria spectabilis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Somateria,spectabilis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132527232,22680415,Polysticta stelleri,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Polysticta,stelleri,,,,"(Pallas, 1769)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
132527785,22680423,Histrionicus histrionicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Histrionicus,histrionicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132528200,22680427,Clangula hyemalis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Clangula,hyemalis,,,,"(Linnaeus, 1758)",Vulnerable,A4bce,3.1,Decreasing,Global
132528934,22680441,Melanitta perspicillata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Melanitta,perspicillata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132529366,22680455,Bucephala clangula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Bucephala,clangula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132531581,22693494,Phalaropus fulicarius,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Phalaropus,fulicarius,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
132532556,22694160,Catharacta skua,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Catharacta,skua,,,,"(Brünnich, 1764)",Least Concern,,3.1,Stable,Global
132534251,22694240,Stercorarius pomarinus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Stercorarius,pomarinus,,,,"(Temminck, 1815)",Least Concern,,3.1,Stable,Global
132535550,22694245,Stercorarius parasiticus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Stercorarius,parasiticus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132536719,22694251,Stercorarius longicaudus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Stercorarius,longicaudus,,,,"Vieillot, 1819",Least Concern,,3.1,Stable,Global
132541912,22694317,Larus delawarensis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,delawarensis,,,,"Ord, 1815",Least Concern,,3.1,Increasing,Global
132544122,22694343,Larus hyperboreus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,hyperboreus,,,,"Gunnerus, 1767",Least Concern,,3.1,Stable,Global
132546308,22694379,Larus ichthyaetus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,ichthyaetus,,,,"Pallas, 1773",Least Concern,,3.1,Increasing,Global
132548687,22694420,Larus ridibundus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,ridibundus,,,,"Linnaeus, 1766",Least Concern,,3.1,Unknown,Global
132550875,22694432,Larus philadelphia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,philadelphia,,,,"(Ord, 1815)",Least Concern,,3.1,Increasing,Global
132552784,22694455,Larus atricilla,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,atricilla,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
132553472,22694462,Larus pipixcan,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,pipixcan,,,,"Wagler, 1831",Least Concern,,3.1,Increasing,Global
132554081,22694469,Hydrocoloeus minutus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Hydrocoloeus,minutus,,,,"Pallas, 1776",Least Concern,,3.1,Increasing,Global
132555020,22694473,Pagophila eburnea,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Pagophila,eburnea,,,,"(Phipps, 1774)",Near Threatened,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
132559155,22694542,Thalasseus maximus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Thalasseus,maximus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Stable,Global
132560333,22694561,Thalasseus bengalensis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Thalasseus,bengalensis,,,,"(Lesson, 1831)",Least Concern,,3.1,Stable,Global
132564836,22694646,Sterna forsteri,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,forsteri,,,,"Nuttall, 1834",Least Concern,,3.1,Increasing,Global
132577296,22694841,Uria aalge,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Uria,aalge,,,,"(Pontoppidan, 1763)",Least Concern,,3.1,Increasing,Global
132577878,22694861,Cepphus grylle,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Cepphus,grylle,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
132580015,22694896,Synthliboramphus antiquus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Synthliboramphus,antiquus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
132581443,22694927,Fratercula arctica,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Fratercula,arctica,,,,"(Linnaeus, 1758)",Vulnerable,A4abcde,3.1,Decreasing,Global
132582688,22696599,Podiceps grisegena,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,grisegena,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
132584321,22696610,Podiceps nigricollis,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,nigricollis,,,,"Brehm, 1831",Least Concern,,3.1,Unknown,Global
132587285,22696657,Morus bassanus,ANIMALIA,CHORDATA,SULIFORMES,AVES,SULIDAE,Morus,bassanus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132597828,22697728,Fregata aquila,ANIMALIA,CHORDATA,SULIFORMES,AVES,FREGATIDAE,Fregata,aquila,,,,"(Linnaeus, 1758)",Vulnerable,D2,3.1,Stable,Global
132606505,22697834,Gavia arctica,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,arctica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132607418,22697842,Gavia immer,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,immer,,,,"(Brünnich, 1764)",Least Concern,,3.1,Stable,Global
132607949,22697847,Gavia adamsii,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,adamsii,,,,"(Gray, 1859)",Near Threatened,A2d+3d+4d; C1,3.1,Decreasing,Global
132609419,22697866,Fulmarus glacialis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Fulmarus,glacialis,,,,"(Linnaeus, 1761)",Least Concern,,3.1,Increasing,Global
132636603,22698226,Puffinus puffinus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,puffinus,,,,"(Brünnich, 1764)",Least Concern,,3.1,Unknown,Global
132637221,22698230,Puffinus yelkouan,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,yelkouan,,,,"(Acerbi, 1827)",Vulnerable,A4bcde,3.1,Decreasing,Global
132646007,22698436,Oceanites oceanicus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,OCEANITIDAE,Oceanites,oceanicus,,,,"(Kuhl, 1820)",Least Concern,,3.1,Stable,Global
132647873,22698453,Pelagodroma marina,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,OCEANITIDAE,Pelagodroma,marina,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
132650209,22698477,Hydrobates pelagicus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,pelagicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
132651372,22698520,Hydrobates monorhis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,monorhis,,,,"(Swinhoe, 1867)",Near Threatened,A3ce,3.1,Stable,Global
132655668,22728011,Pterodroma feae,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,feae,,,,"(Salvadori, 1899)",Near Threatened,D2,3.1,Unknown,Global
132658315,22728432,Puffinus mauretanicus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,mauretanicus,,,,"Lowe, 1921",Critically Endangered,A4bcde,3.1,Decreasing,Global
132665941,22736135,Pterodroma deserta,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,deserta,,,,"Mathews, 1934",Vulnerable,D1+2,3.1,Stable,Global
132667885,45061132,Calonectris diomedea,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Calonectris,diomedea,,,,"(Scopoli, 1769)",Least Concern,,3.1,Decreasing,Global
132965928,198625,Ophidion barbatum,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Ophidion,barbatum,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
132966487,67966314,Spectrunculus crassus,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Spectrunculus,crassus,,,,"(Vaillant, 1888)",Least Concern,,3.1,Unknown,Global
132966644,18138815,Echiodon drummondii,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,CARAPIDAE,Echiodon,drummondii,,,,"Thompson, 1837",Least Concern,,3.1,Unknown,Global
132967313,67966246,Sciadonus pedicellaris,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,BYTHITIDAE,Sciadonus,pedicellaris,,,,"Garman, 1899",Least Concern,,3.1,Unknown,Global
133427422,135631,Esox lucius,ANIMALIA,CHORDATA,ESOCIFORMES,ACTINOPTERYGII,ESOCIDAE,Esox,lucius,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
133538524,22696894,Gulosus aristotelis,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Gulosus,aristotelis,,,,"(Linnaeus, 1761)",Least Concern,,3.1,Decreasing,Global
133552919,22696776,Nannopterum auritus,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Nannopterum,auritus,,,,"(Lesson, 1831)",Least Concern,,3.1,Increasing,Global
134869018,163269,Illex coindetii,ANIMALIA,MOLLUSCA,OEGOPSIDA,CEPHALOPODA,OMMASTREPHIDAE,Illex,coindetii,,,,"(Verany, 1839)",Least Concern,,3.1,Unknown,Global
134871982,163369,Todaropsis eblanae,ANIMALIA,MOLLUSCA,OEGOPSIDA,CEPHALOPODA,OMMASTREPHIDAE,Todaropsis,eblanae,,,,"(Ball, 1841)",Least Concern,,3.1,Unknown,Global
134879289,166975,Oreochromis niloticus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,niloticus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
134891554,75882194,Alinda biplicata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Alinda,biplicata,,,,"(Montagu, 1803)",Least Concern,,3.1,Stable,Global & Europe
135025691,67964953,Melamphaes falsidicus,ANIMALIA,CHORDATA,STEPHANOBERYCIFORMES,ACTINOPTERYGII,MELAMPHAIDAE,Melamphaes,falsidicus,,,,"Kotlyar, 2011",Least Concern,,3.1,Unknown,Global
135078285,18762781,Lathyrus palustris,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Lathyrus,palustris,,,,L.,Least Concern,,3.1,Unknown,Global
135579072,135390761,Bassozetus nielseni,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,OPHIDIIDAE,Bassozetus,nielseni,,,,"Tomiyama, Takami &amp; Fukui, 2018",Least Concern,,3.1,Unknown,Global
135579197,135401401,Pseudoscopelus astronesthidens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CHIASMODONTIDAE,Pseudoscopelus,astronesthidens,,,,"Prokofiev &amp; Kukuev, 2006",Least Concern,,3.1,Unknown,Global
136078144,135579,Chelon auratus,ANIMALIA,CHORDATA,MUGILIFORMES,ACTINOPTERYGII,MUGILIDAE,Chelon,auratus,,,,"(Risso, 1810)",Least Concern,,3.1,Unknown,Global
136261512,172157,Allium triquetrum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,triquetrum,,,,L.,Least Concern,,3.1,Stable,Global & Mediterranean
136554014,135714,Chelon ramada,ANIMALIA,CHORDATA,MUGILIFORMES,ACTINOPTERYGII,MUGILIDAE,Chelon,ramada,,,,"(Risso, 1827)",Least Concern,,3.1,Unknown,Global
136637678,136637664,Polycarpon prostratum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Polycarpon,prostratum,,,,(Forssk.) Asch. &amp; Schweinf.,Least Concern,,3.1,Unknown,Global
